XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label,methyl_1+,fluoro_1+,azido_1+
0,0,0,1,0,0,3,H2O,1.0,G+2P+H2O,443.024336,443.0243,444.032161,444.0322,G+2P,458.04781099999997,462.022739,485.03355799999997
0,0,2,0,0,0,2,H2O,2.0,CC+P+H2O,548.1268120000001,548.1268,549.1346370000001,549.1346,CC+P,577.1659370000001,585.1157930000002,631.1374310000001
0,0,1,0,0,1,2,H2O,2.0,CU+P+H2O,549.1108280000001,549.1108,550.1186530000001,550.1187,CU+P,578.1499530000001,586.099809,632.1214470000001
0,0,0,0,0,2,2,H2O,2.0,UU+P+H2O,550.0948440000001,550.0948,551.1026690000001,551.1027,UU+P,579.1339690000001,587.0838250000002,633.1054630000001
0,0,1,0,1,0,2,H2O,2.0,CS+P+H2O,565.087985,565.088,566.09581,566.0958,CS+P,594.12711,602.0769660000001,648.098604
0,0,0,0,1,1,2,H2O,2.0,SU+P+H2O,566.072001,566.072,567.079826,567.0798,SU+P,595.111126,603.060982,649.08262
0,1,1,0,0,0,2,H2O,2.0,AC+P+H2O,572.138045,572.138,573.1458700000001,573.1459,AC+P,601.17717,609.1270260000001,655.148664
0,1,0,0,0,1,2,H2O,2.0,AU+P+H2O,573.122061,573.1221,574.129886,574.1299,AU+P,602.161186,610.111042,656.13268
0,0,0,0,2,0,2,H2O,2.0,SS+P+H2O,582.049158,582.0492,583.0569830000001,583.057,SS+P,611.088283,619.038139,665.059777
0,0,1,1,0,0,2,H2O,2.0,CG+P+H2O,588.13296,588.133,589.140785,589.1408,CG+P,617.172085,625.1219410000001,671.143579
0,1,0,0,1,0,2,H2O,2.0,AS+P+H2O,589.0992180000001,589.0992,590.1070430000001,590.107,AS+P,618.1383430000001,626.088199,672.1098370000001
0,0,0,1,0,1,2,H2O,2.0,GU+P+H2O,589.116976,589.117,590.124801,590.1248,GU+P,618.156101,626.105957,672.127595
0,2,0,0,0,0,2,H2O,2.0,AA+P+H2O,596.1492780000001,596.1493,597.1571030000001,597.1571,AA+P,625.1884030000001,633.1382590000001,679.1598970000001
0,0,0,1,1,0,2,H2O,2.0,GS+P+H2O,605.094133,605.0941,606.1019580000001,606.102,GS+P,634.1332580000001,642.083114,688.1047520000001
0,1,0,1,0,0,2,H2O,2.0,AG+P+H2O,612.1441930000001,612.1442,613.1520180000001,613.152,AG+P,641.1833180000001,649.133174,695.1548120000001
0,0,2,0,0,0,3,H2O,2.0,CC+2P+H2O,628.093145,628.0931,629.1009700000001,629.101,CC+2P,657.1322700000001,665.082126,711.1037640000001
0,0,0,2,0,0,2,H2O,2.0,GG+P+H2O,628.1391080000001,628.1391,629.1469330000001,629.1469,GG+P,657.1782330000001,665.128089,711.1497270000001
0,0,1,0,0,1,3,H2O,2.0,CU+2P+H2O,629.077161,629.0772,630.0849860000001,630.085,CU+2P,658.1162860000001,666.0661420000001,712.0877800000001
0,0,0,0,0,2,3,H2O,2.0,UU+2P+H2O,630.061177,630.0612,631.0690020000001,631.069,UU+2P,659.100302,667.050158,713.0717960000001
0,0,1,0,1,0,3,H2O,2.0,CS+2P+H2O,645.0543180000001,645.0543,646.0621430000001,646.0621,CS+2P,674.0934430000001,682.0432990000002,728.0649370000001
0,0,0,0,1,1,3,H2O,2.0,SU+2P+H2O,646.0383340000001,646.0383,647.0461590000001,647.0462,SU+2P,675.0774590000001,683.027315,729.0489530000001
0,1,1,0,0,0,3,H2O,2.0,AC+2P+H2O,652.104378,652.1044,653.112203,653.1122,AC+2P,681.143503,689.093359,735.114997
0,1,0,0,0,1,3,H2O,2.0,AU+2P+H2O,653.088394,653.0884,654.096219,654.0962,AU+2P,682.127519,690.0773750000001,736.099013
0,0,0,0,2,0,3,H2O,2.0,SS+2P+H2O,662.015491,662.0155,663.023316,663.0233,SS+2P,691.054616,699.0044720000001,745.02611
0,0,1,1,0,0,3,H2O,2.0,CG+2P+H2O,668.099293,668.0993,669.107118,669.1071,CG+2P,697.138418,705.088274,751.109912
0,1,0,0,1,0,3,H2O,2.0,AS+2P+H2O,669.065551,669.0656,670.073376,670.0734,AS+2P,698.104676,706.0545320000001,752.07617
0,0,0,1,0,1,3,H2O,2.0,GU+2P+H2O,669.083309,669.0833,670.091134,670.0911,GU+2P,698.122434,706.0722900000001,752.093928
0,2,0,0,0,0,3,H2O,2.0,AA+2P+H2O,676.1156110000001,676.1156,677.1234360000001,677.1234,AA+2P,705.1547360000001,713.1045920000001,759.1262300000001
0,0,0,1,1,0,3,H2O,2.0,GS+2P+H2O,685.060466,685.0605,686.068291,686.0683,GS+2P,714.099591,722.0494470000001,768.071085
0,1,0,1,0,0,3,H2O,2.0,AG+2P+H2O,692.110526,692.1105,693.1183510000001,693.1184,AG+2P,721.1496510000001,729.0995070000001,775.1211450000001
0,0,2,0,0,0,4,H2O,2.0,CC+3P+H2O,708.059478,708.0595,709.067303,709.0673,CC+3P,737.098603,745.0484590000001,791.070097
0,0,0,2,0,0,3,H2O,2.0,GG+2P+H2O,708.105441,708.1054,709.1132660000001,709.1133,GG+2P,737.144566,745.0944220000001,791.1160600000001
0,0,1,0,0,1,4,H2O,2.0,CU+3P+H2O,709.043494,709.0435,710.051319,710.0513,CU+3P,738.082619,746.032475,792.054113
0,0,0,0,0,2,4,H2O,2.0,UU+3P+H2O,710.02751,710.0275,711.035335,711.0353,UU+3P,739.066635,747.0164910000001,793.038129
0,0,1,0,1,0,4,H2O,2.0,CS+3P+H2O,725.020651,725.0207,726.0284760000001,726.0285,CS+3P,754.059776,762.009632,808.0312700000001
0,0,0,0,1,1,4,H2O,2.0,SU+3P+H2O,726.004667,726.0047,727.0124920000001,727.0125,SU+3P,755.043792,762.9936480000001,809.0152860000001
0,1,1,0,0,0,4,H2O,2.0,AC+3P+H2O,732.0707110000001,732.0707,733.0785360000001,733.0785,AC+3P,761.1098360000001,769.059692,815.0813300000001
0,1,0,0,0,1,4,H2O,2.0,AU+3P+H2O,733.0547270000001,733.0547,734.0625520000001,734.0626,AU+3P,762.0938520000001,770.0437080000002,816.0653460000001
0,0,0,0,2,0,4,H2O,2.0,SS+3P+H2O,741.981824,741.9818,742.989649,742.9896,SS+3P,771.020949,778.9708049999999,824.992443
0,0,1,1,0,0,4,H2O,2.0,CG+3P+H2O,748.0656260000001,748.0656,749.0734510000001,749.0735,CG+3P,777.1047510000001,785.054607,831.0762450000001
0,1,0,0,1,0,4,H2O,2.0,AS+3P+H2O,749.031884,749.0319,750.039709,750.0397,AS+3P,778.071009,786.020865,832.042503
0,0,0,1,0,1,4,H2O,2.0,GU+3P+H2O,749.049642,749.0496,750.057467,750.0575,GU+3P,778.088767,786.0386229999999,832.060261
0,2,0,0,0,0,4,H2O,2.0,AA+3P+H2O,756.081944,756.0819,757.089769,757.0898,AA+3P,785.121069,793.070925,839.092563
0,0,0,1,1,0,4,H2O,2.0,GS+3P+H2O,765.026799,765.0268,766.034624,766.0346,GS+3P,794.065924,802.01578,848.037418
0,1,0,1,0,0,4,H2O,2.0,AG+3P+H2O,772.076859,772.0769,773.084684,773.0847,AG+3P,801.115984,809.06584,855.087478
0,0,0,2,0,0,4,H2O,2.0,GG+3P+H2O,788.071774,788.0718,789.079599,789.0796,GG+3P,817.110899,825.060755,871.082393
0,0,3,0,0,0,3,H2O,3.0,CCC+2P+H2O,853.1681020000001,853.1681,854.1759270000001,854.1759,CCC+2P,896.2228770000002,908.1476610000001,977.1801180000001
0,0,2,0,0,1,3,H2O,3.0,CCU+2P+H2O,854.152118,854.1521,855.159943,855.1599,CCU+2P,897.206893,909.131677,978.164134
0,0,1,0,0,2,3,H2O,3.0,CUU+2P+H2O,855.1361340000001,855.1361,856.1439590000001,856.144,CUU+2P,898.1909090000001,910.1156930000001,979.1481500000001
0,0,0,0,0,3,3,H2O,3.0,UUU+2P+H2O,856.12015,856.1202,857.127975,857.128,UUU+2P,899.174925,911.099709,980.132166
0,0,2,0,1,0,3,H2O,3.0,CCS+2P+H2O,870.129275,870.1293,871.1371,871.1371,CCS+2P,913.1840500000001,925.108834,994.141291
0,0,1,0,1,1,3,H2O,3.0,CSU+2P+H2O,871.1132910000001,871.1133,872.1211160000001,872.1211,CSU+2P,914.1680660000002,926.0928500000001,995.1253070000001
0,0,0,0,1,2,3,H2O,3.0,SUU+2P+H2O,872.097307,872.0973,873.105132,873.1051,SUU+2P,915.1520820000001,927.076866,996.109323
0,1,2,0,0,0,3,H2O,3.0,ACC+2P+H2O,877.179335,877.1793,878.1871600000001,878.1872,ACC+2P,920.2341100000001,932.158894,1001.191351
0,1,1,0,0,1,3,H2O,3.0,ACU+2P+H2O,878.1633510000001,878.1634,879.1711760000002,879.1712,ACU+2P,921.2181260000002,933.1429100000001,1002.1753670000002
0,1,0,0,0,2,3,H2O,3.0,AUU+2P+H2O,879.147367,879.1474,880.155192,880.1552,AUU+2P,922.2021420000001,934.126926,1003.159383
0,0,1,0,2,0,3,H2O,3.0,CSS+2P+H2O,887.0904480000002,887.0904,888.0982730000002,888.0983,CSS+2P,930.1452230000002,942.0700070000001,1011.1024640000002
0,0,0,0,2,1,3,H2O,3.0,SSU+2P+H2O,888.074464,888.0745,889.0822890000001,889.0823,SSU+2P,931.1292390000001,943.054023,1012.08648
0,0,2,1,0,0,3,H2O,3.0,CCG+2P+H2O,893.17425,893.1742,894.182075,894.1821,CCG+2P,936.2290250000001,948.153809,1017.186266
0,1,1,0,1,0,3,H2O,3.0,ACS+2P+H2O,894.140508,894.1405,895.148333,895.1483,ACS+2P,937.195283,949.120067,1018.152524
0,0,1,1,0,1,3,H2O,3.0,CGU+2P+H2O,894.1582660000001,894.1583,895.1660910000002,895.1661,CGU+2P,937.2130410000002,949.1378250000001,1018.1702820000002
0,1,0,0,1,1,3,H2O,3.0,ASU+2P+H2O,895.1245240000001,895.1245,896.1323490000001,896.1323,ASU+2P,938.1792990000001,950.1040830000001,1019.1365400000001
0,0,0,1,0,2,3,H2O,3.0,GUU+2P+H2O,895.142282,895.1423,896.150107,896.1501,GUU+2P,938.1970570000001,950.121841,1019.154298
0,2,1,0,0,0,3,H2O,3.0,AAC+2P+H2O,901.190568,901.1906,902.198393,902.1984,AAC+2P,944.245343,956.170127,1025.2025840000001
0,2,0,0,0,1,3,H2O,3.0,AAU+2P+H2O,902.174584,902.1746,903.182409,903.1824,AAU+2P,945.229359,957.154143,1026.1866
0,0,0,0,3,0,3,H2O,3.0,SSS+2P+H2O,904.051621,904.0516,905.059446,905.0594,SSS+2P,947.106396,959.03118,1028.063637
0,0,1,1,1,0,3,H2O,3.0,CGS+2P+H2O,910.135423,910.1354,911.143248,911.1432,CGS+2P,953.190198,965.1149819999999,1034.1474389999998
0,1,0,0,2,0,3,H2O,3.0,ASS+2P+H2O,911.101681,911.1017,912.109506,912.1095,ASS+2P,954.156456,966.08124,1035.113697
0,0,0,1,1,1,3,H2O,3.0,GSU+2P+H2O,911.119439,911.1194,912.127264,912.1273,GSU+2P,954.174214,966.0989979999999,1035.131455
0,1,1,1,0,0,3,H2O,3.0,ACG+2P+H2O,917.185483,917.1855,918.193308,918.1933,ACG+2P,960.240258,972.165042,1041.1974989999999
0,2,0,0,1,0,3,H2O,3.0,AAS+2P+H2O,918.151741,918.1517,919.1595660000002,919.1596,AAS+2P,961.2065160000002,973.1313000000001,1042.1637570000003
0,1,0,1,0,1,3,H2O,3.0,AGU+2P+H2O,918.169499,918.1695,919.177324,919.1773,AGU+2P,961.224274,973.149058,1042.181515
0,3,0,0,0,0,3,H2O,3.0,AAA+2P+H2O,925.201801,925.2018,926.209626,926.2096,AAA+2P,968.256576,980.1813599999999,1049.2138169999998
0,0,0,1,2,0,3,H2O,3.0,GSS+2P+H2O,927.096596,927.0966,928.104421,928.1044,GSS+2P,970.151371,982.076155,1051.108612
0,0,3,0,0,0,4,H2O,3.0,CCC+3P+H2O,933.134435,933.1344,934.14226,934.1423,CCC+3P,976.18921,988.1139939999999,1057.146451
0,0,1,2,0,0,3,H2O,3.0,CGG+2P+H2O,933.180398,933.1804,934.188223,934.1882,CGG+2P,976.235173,988.159957,1057.192414
0,0,2,0,0,1,4,H2O,3.0,CCU+3P+H2O,934.118451,934.1185,935.126276,935.1263,CCU+3P,977.173226,989.0980099999999,1058.130467
0,1,0,1,1,0,3,H2O,3.0,AGS+2P+H2O,934.146656,934.1467,935.154481,935.1545,AGS+2P,977.2014310000001,989.126215,1058.158672
0,0,0,2,0,1,3,H2O,3.0,GGU+2P+H2O,934.164414,934.1644,935.172239,935.1722,GGU+2P,977.219189,989.143973,1058.17643
0,0,1,0,0,2,4,H2O,3.0,CUU+3P+H2O,935.102467,935.1025,936.110292,936.1103,CUU+3P,978.157242,990.0820259999999,1059.1144829999998
0,0,0,0,0,3,4,H2O,3.0,UUU+3P+H2O,936.086483,936.0865,937.094308,937.0943,UUU+3P,979.141258,991.0660419999999,1060.098499
0,2,0,1,0,0,3,H2O,3.0,AAG+2P+H2O,941.1967160000002,941.1967,942.2045410000002,942.2045,AAG+2P,984.2514910000002,996.1762750000001,1065.208732
0,0,2,0,1,0,4,H2O,3.0,CCS+3P+H2O,950.095608,950.0956,951.103433,951.1034,CCS+3P,993.150383,1005.075167,1074.107624
0,0,0,2,1,0,3,H2O,3.0,GGS+2P+H2O,950.141571,950.1416,951.149396,951.1494,GGS+2P,993.1963460000001,1005.12113,1074.153587
0,0,1,0,1,1,4,H2O,3.0,CSU+3P+H2O,951.079624,951.0796,952.087449,952.0874,CSU+3P,994.134399,1006.059183,1075.09164
0,0,0,0,1,2,4,H2O,3.0,SUU+3P+H2O,952.06364,952.0636,953.071465,953.0715,SUU+3P,995.118415,1007.043199,1076.075656
0,1,2,0,0,0,4,H2O,3.0,ACC+3P+H2O,957.145668,957.1457,958.153493,958.1535,ACC+3P,1000.2004430000001,1012.125227,1081.157684
0,1,0,2,0,0,3,H2O,3.0,AGG+2P+H2O,957.191631,957.1916,958.1994560000002,958.1995,AGG+2P,1000.2464060000002,1012.1711900000001,1081.2036470000003
0,1,1,0,0,1,4,H2O,3.0,ACU+3P+H2O,958.129684,958.1297,959.137509,959.1375,ACU+3P,1001.1844590000001,1013.109243,1082.1417000000001
0,1,0,0,0,2,4,H2O,3.0,AUU+3P+H2O,959.1137,959.1137,960.121525,960.1215,AUU+3P,1002.1684750000001,1014.093259,1083.125716
0,0,1,0,2,0,4,H2O,3.0,CSS+3P+H2O,967.056781,967.0568,968.064606,968.0646,CSS+3P,1010.1115560000001,1022.03634,1091.068797
0,0,0,0,2,1,4,H2O,3.0,SSU+3P+H2O,968.040797,968.0408,969.048622,969.0486,SSU+3P,1011.0955720000001,1023.020356,1092.052813
0,0,2,1,0,0,4,H2O,3.0,CCG+3P+H2O,973.140583,973.1406,974.148408,974.1484,CCG+3P,1016.195358,1028.120142,1097.152599
0,0,0,3,0,0,3,H2O,3.0,GGG+2P+H2O,973.186546,973.1865,974.1943710000002,974.1944,GGG+2P,1016.2413210000002,1028.1661050000002,1097.198562
0,1,1,0,1,0,4,H2O,3.0,ACS+3P+H2O,974.106841,974.1068,975.114666,975.1147,ACS+3P,1017.1616160000001,1029.0864000000001,1098.118857
0,0,1,1,0,1,4,H2O,3.0,CGU+3P+H2O,974.124599,974.1246,975.132424,975.1324,CGU+3P,1017.179374,1029.104158,1098.136615
0,1,0,0,1,1,4,H2O,3.0,ASU+3P+H2O,975.090857,975.0909,976.0986820000002,976.0987,ASU+3P,1018.1456320000002,1030.0704160000003,1099.1028730000003
0,0,0,1,0,2,4,H2O,3.0,GUU+3P+H2O,975.108615,975.1086,976.11644,976.1164,GUU+3P,1018.16339,1030.088174,1099.120631
0,2,1,0,0,0,4,H2O,3.0,AAC+3P+H2O,981.156901,981.1569,982.164726,982.1647,AAC+3P,1024.211676,1036.13646,1105.168917
0,2,0,0,0,1,4,H2O,3.0,AAU+3P+H2O,982.140917,982.1409,983.148742,983.1487,AAU+3P,1025.195692,1037.120476,1106.1529329999998
0,0,0,0,3,0,4,H2O,3.0,SSS+3P+H2O,984.017954,984.018,985.0257790000002,985.0258,SSS+3P,1027.0727290000002,1038.9975130000003,1108.02997
0,0,1,1,1,0,4,H2O,3.0,CGS+3P+H2O,990.101756,990.1018,991.109581,991.1096,CGS+3P,1033.156531,1045.0813150000001,1114.1137720000002
0,1,0,0,2,0,4,H2O,3.0,ASS+3P+H2O,991.068014,991.068,992.075839,992.0758,ASS+3P,1034.122789,1046.047573,1115.08003
0,0,0,1,1,1,4,H2O,3.0,GSU+3P+H2O,991.085772,991.0858,992.0935970000002,992.0936,GSU+3P,1034.1405470000002,1046.0653310000002,1115.097788
0,1,1,1,0,0,4,H2O,3.0,ACG+3P+H2O,997.151816,997.1518,998.159641,998.1596,ACG+3P,1040.206591,1052.131375,1121.163832
0,2,0,0,1,0,4,H2O,3.0,AAS+3P+H2O,998.118074,998.1181,999.125899,999.1259,AAS+3P,1041.172849,1053.097633,1122.13009
0,1,0,1,0,1,4,H2O,3.0,AGU+3P+H2O,998.135832,998.1358,999.143657,999.1437,AGU+3P,1041.190607,1053.115391,1122.147848
0,3,0,0,0,0,4,H2O,3.0,AAA+3P+H2O,1005.168134,1005.1681,1006.175959,1006.176,AAA+3P,1048.222909,1060.1476930000001,1129.1801500000001
0,0,0,1,2,0,4,H2O,3.0,GSS+3P+H2O,1007.062929,1007.0629,1008.070754,1008.0708,GSS+3P,1050.117704,1062.042488,1131.0749449999998
0,0,3,0,0,0,5,H2O,3.0,CCC+4P+H2O,1013.100768,1013.1008,1014.108593,1014.1086,CCC+4P,1056.155543,1068.0803270000001,1137.112784
0,0,1,2,0,0,4,H2O,3.0,CGG+3P+H2O,1013.146731,1013.1467,1014.154556,1014.1546,CGG+3P,1056.2015059999999,1068.12629,1137.158747
0,0,2,0,0,1,5,H2O,3.0,CCU+4P+H2O,1014.084784,1014.0848,1015.0926090000002,1015.0926,CCU+4P,1057.1395590000002,1069.0643430000002,1138.0968000000003
0,1,0,1,1,0,4,H2O,3.0,AGS+3P+H2O,1014.112989,1014.113,1015.120814,1015.1208,AGS+3P,1057.167764,1069.092548,1138.1250049999999
0,0,0,2,0,1,4,H2O,3.0,GGU+3P+H2O,1014.130747,1014.1307,1015.138572,1015.1386,GGU+3P,1057.185522,1069.110306,1138.1427629999998
0,0,1,0,0,2,5,H2O,3.0,CUU+4P+H2O,1015.0688,1015.0688,1016.076625,1016.0766,CUU+4P,1058.123575,1070.0483590000001,1139.0808160000001
0,0,0,0,0,3,5,H2O,3.0,UUU+4P+H2O,1016.052816,1016.0528,1017.060641,1017.0606,UUU+4P,1059.107591,1071.032375,1140.064832
0,2,0,1,0,0,4,H2O,3.0,AAG+3P+H2O,1021.163049,1021.163,1022.170874,1022.1709,AAG+3P,1064.217824,1076.142608,1145.175065
0,0,2,0,1,0,5,H2O,3.0,CCS+4P+H2O,1030.061941,1030.0619,1031.0697659999998,1031.0698,CCS+4P,1073.1167159999998,1085.0414999999998,1154.0739569999998
0,0,0,2,1,0,4,H2O,3.0,GGS+3P+H2O,1030.107904,1030.1079,1031.115729,1031.1157,GGS+3P,1073.162679,1085.087463,1154.11992
0,0,1,0,1,1,5,H2O,3.0,CSU+4P+H2O,1031.045957,1031.046,1032.053782,1032.0538,CSU+4P,1074.1007319999999,1086.025516,1155.057973
0,0,0,0,1,2,5,H2O,3.0,SUU+4P+H2O,1032.0299730000002,1032.03,1033.037798,1033.0378,SUU+4P,1075.084748,1087.009532,1156.041989
0,1,2,0,0,0,5,H2O,3.0,ACC+4P+H2O,1037.112001,1037.112,1038.119826,1038.1198,ACC+4P,1080.166776,1092.09156,1161.124017
0,1,0,2,0,0,4,H2O,3.0,AGG+3P+H2O,1037.157964,1037.158,1038.165789,1038.1658,AGG+3P,1080.2127389999998,1092.1375229999999,1161.16998
0,1,1,0,0,1,5,H2O,3.0,ACU+4P+H2O,1038.096017,1038.096,1039.103842,1039.1038,ACU+4P,1081.150792,1093.075576,1162.108033
0,1,0,0,0,2,5,H2O,3.0,AUU+4P+H2O,1039.080033,1039.08,1040.087858,1040.0879,AUU+4P,1082.134808,1094.059592,1163.092049
0,0,1,0,2,0,5,H2O,3.0,CSS+4P+H2O,1047.023114,1047.0231,1048.030939,1048.0309,CSS+4P,1090.077889,1102.002673,1171.03513
0,0,0,0,2,1,5,H2O,3.0,SSU+4P+H2O,1048.00713,1048.0071,1049.014955,1049.015,SSU+4P,1091.061905,1102.986689,1172.019146
0,0,2,1,0,0,5,H2O,3.0,CCG+4P+H2O,1053.106916,1053.1069,1054.114741,1054.1147,CCG+4P,1096.161691,1108.086475,1177.118932
0,0,0,3,0,0,4,H2O,3.0,GGG+3P+H2O,1053.152879,1053.1529,1054.160704,1054.1607,GGG+3P,1096.2076539999998,1108.1324379999999,1177.164895
0,1,1,0,1,0,5,H2O,3.0,ACS+4P+H2O,1054.073174,1054.0732,1055.080999,1055.081,ACS+4P,1097.127949,1109.052733,1178.08519
0,0,1,1,0,1,5,H2O,3.0,CGU+4P+H2O,1054.090932,1054.0909,1055.098757,1055.0988,CGU+4P,1097.145707,1109.070491,1178.102948
0,1,0,0,1,1,5,H2O,3.0,ASU+4P+H2O,1055.05719,1055.0572,1056.065015,1056.065,ASU+4P,1098.1119649999998,1110.0367489999999,1179.069206
0,0,0,1,0,2,5,H2O,3.0,GUU+4P+H2O,1055.074948,1055.0749,1056.082773,1056.0828,GUU+4P,1098.129723,1110.054507,1179.086964
0,2,1,0,0,0,5,H2O,3.0,AAC+4P+H2O,1061.123234,1061.1232,1062.131059,1062.1311,AAC+4P,1104.178009,1116.102793,1185.13525
0,2,0,0,0,1,5,H2O,3.0,AAU+4P+H2O,1062.10725,1062.1072,1063.115075,1063.1151,AAU+4P,1105.1620249999999,1117.086809,1186.119266
0,0,0,0,3,0,5,H2O,3.0,SSS+4P+H2O,1063.984287,1063.9843,1064.992112,1064.9921,SSS+4P,1107.0390619999998,1118.9638459999999,1187.996303
0,0,1,1,1,0,5,H2O,3.0,CGS+4P+H2O,1070.068089,1070.0681,1071.075914,1071.0759,CGS+4P,1113.122864,1125.047648,1194.080105
0,1,0,0,2,0,5,H2O,3.0,ASS+4P+H2O,1071.034347,1071.0343,1072.042172,1072.0422,ASS+4P,1114.0891219999999,1126.013906,1195.046363
0,0,0,1,1,1,5,H2O,3.0,GSU+4P+H2O,1071.052105,1071.0521,1072.05993,1072.0599,GSU+4P,1114.1068799999998,1126.0316639999999,1195.064121
0,1,1,1,0,0,5,H2O,3.0,ACG+4P+H2O,1077.118149,1077.1181,1078.125974,1078.126,ACG+4P,1120.172924,1132.097708,1201.130165
0,2,0,0,1,0,5,H2O,3.0,AAS+4P+H2O,1078.084407,1078.0844,1079.092232,1079.0922,AAS+4P,1121.139182,1133.063966,1202.096423
0,1,0,1,0,1,5,H2O,3.0,AGU+4P+H2O,1078.102165,1078.1022,1079.10999,1079.11,AGU+4P,1121.1569399999998,1133.081724,1202.114181
0,3,0,0,0,0,5,H2O,3.0,AAA+4P+H2O,1085.134467,1085.1345,1086.142292,1086.1423,AAA+4P,1128.189242,1140.114026,1209.146483
0,0,0,1,2,0,5,H2O,3.0,GSS+4P+H2O,1087.029262,1087.0293,1088.037087,1088.0371,GSS+4P,1130.0840369999999,1142.008821,1211.041278
0,0,1,2,0,0,5,H2O,3.0,CGG+4P+H2O,1093.113064,1093.1131,1094.120889,1094.1209,CGG+4P,1136.167839,1148.092623,1217.12508
0,1,0,1,1,0,5,H2O,3.0,AGS+4P+H2O,1094.079322,1094.0793,1095.087147,1095.0871,AGS+4P,1137.1340969999999,1149.058881,1218.091338
0,0,0,2,0,1,5,H2O,3.0,GGU+4P+H2O,1094.09708,1094.0971,1095.104905,1095.1049,GGU+4P,1137.1518549999998,1149.076639,1218.109096
0,2,0,1,0,0,5,H2O,3.0,AAG+4P+H2O,1101.129382,1101.1294,1102.137207,1102.1372,AAG+4P,1144.184157,1156.108941,1225.141398
0,0,0,2,1,0,5,H2O,3.0,GGS+4P+H2O,1110.074237,1110.0742,1111.082062,1111.0821,GGS+4P,1153.1290119999999,1165.053796,1234.086253
0,1,0,2,0,0,5,H2O,3.0,AGG+4P+H2O,1117.124297,1117.1243,1118.132122,1118.1321,AGG+4P,1160.179072,1172.103856,1241.136313
0,0,0,3,0,0,5,H2O,3.0,GGG+4P+H2O,1133.119212,1133.1192,1134.127037,1134.127,GGG+4P,1176.173987,1188.098771,1257.131228
0,0,4,0,0,0,4,H2O,4.0,CCCC+3P+H2O,1158.209392,1158.2094,1159.217217,1159.2172,CCCC+3P,1215.2798169999999,1231.179529,1323.2228049999999
0,0,3,0,0,1,4,H2O,4.0,CCCU+3P+H2O,1159.193408,1159.1934,1160.201233,1160.2012,CCCU+3P,1216.263833,1232.1635449999999,1324.206821
0,0,2,0,0,2,4,H2O,4.0,CCUU+3P+H2O,1160.177424,1160.1774,1161.185249,1161.1852,CCUU+3P,1217.247849,1233.1475610000002,1325.190837
0,0,1,0,0,3,4,H2O,4.0,CUUU+3P+H2O,1161.16144,1161.1614,1162.169265,1162.1693,CUUU+3P,1218.231865,1234.131577,1326.174853
0,0,0,0,0,4,4,H2O,4.0,UUUU+3P+H2O,1162.145456,1162.1455,1163.153281,1163.1533,UUUU+3P,1219.215881,1235.115593,1327.158869
0,0,3,0,1,0,4,H2O,4.0,CCCS+3P+H2O,1175.170565,1175.1706,1176.17839,1176.1784,CCCS+3P,1232.24099,1248.1407020000001,1340.183978
0,0,2,0,1,1,4,H2O,4.0,CCSU+3P+H2O,1176.154581,1176.1546,1177.162406,1177.1624,CCSU+3P,1233.225006,1249.124718,1341.167994
0,0,1,0,1,2,4,H2O,4.0,CSUU+3P+H2O,1177.138597,1177.1386,1178.146422,1178.1464,CSUU+3P,1234.209022,1250.108734,1342.15201
0,0,0,0,1,3,4,H2O,4.0,SUUU+3P+H2O,1178.122613,1178.1226,1179.130438,1179.1304,SUUU+3P,1235.193038,1251.0927499999998,1343.136026
0,1,3,0,0,0,4,H2O,4.0,ACCC+3P+H2O,1182.2206250000002,1182.2206,1183.22845,1183.2284,ACCC+3P,1239.29105,1255.1907620000002,1347.234038
0,1,2,0,0,1,4,H2O,4.0,ACCU+3P+H2O,1183.204641,1183.2046,1184.212466,1184.2125,ACCU+3P,1240.275066,1256.174778,1348.218054
0,1,1,0,0,2,4,H2O,4.0,ACUU+3P+H2O,1184.188657,1184.1887,1185.196482,1185.1965,ACUU+3P,1241.259082,1257.158794,1349.20207
0,1,0,0,0,3,4,H2O,4.0,AUUU+3P+H2O,1185.172673,1185.1727,1186.180498,1186.1805,AUUU+3P,1242.243098,1258.1428099999998,1350.186086
0,0,2,0,2,0,4,H2O,4.0,CCSS+3P+H2O,1192.131738,1192.1317,1193.139563,1193.1396,CCSS+3P,1249.202163,1265.1018749999998,1357.145151
0,0,1,0,2,1,4,H2O,4.0,CSSU+3P+H2O,1193.1157540000002,1193.1158,1194.123579,1194.1236,CSSU+3P,1250.186179,1266.0858910000002,1358.129167
0,0,0,0,2,2,4,H2O,4.0,SSUU+3P+H2O,1194.09977,1194.0998,1195.107595,1195.1076,SSUU+3P,1251.170195,1267.069907,1359.113183
0,0,3,1,0,0,4,H2O,4.0,CCCG+3P+H2O,1198.21554,1198.2155,1199.223365,1199.2234,CCCG+3P,1255.285965,1271.185677,1363.228953
0,1,2,0,1,0,4,H2O,4.0,ACCS+3P+H2O,1199.181798,1199.1818,1200.189623,1200.1896,ACCS+3P,1256.252223,1272.1519349999999,1364.195211
0,0,2,1,0,1,4,H2O,4.0,CCGU+3P+H2O,1199.199556,1199.1996,1200.207381,1200.2074,CCGU+3P,1256.269981,1272.1696929999998,1364.212969
