XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
S,0,3,0,0,1,6,_H2S,5.0,SCCCU+6P-H2S,1607.140815,1607.1408,1608.14864,1608.1486,XCCCU+6P
S,1,1,1,1,0,5,_H2S,5.0,SACGS+5P-H2S,1607.16902,1607.169,1608.176845,1608.1768,XACGS+5P
S,0,1,2,0,1,5,_H2S,5.0,SCGGU+5P-H2S,1607.186778,1607.1868,1608.194603,1608.1946,XCGGU+5P
S,0,0,0,1,3,6,_H2S_H2O,5.0,SSUUU+6P-H2S-H2O,1608.059455,1608.0595,1609.06728,1609.0673,XSUUU+6P
S,0,2,0,0,2,6,_H2S,5.0,SCCUU+6P-H2S,1608.124831,1608.1248,1609.132656,1609.1327,XCCUU+6P
S,2,0,0,2,0,5,_H2S,5.0,SAASS+5P-H2S,1608.135278,1608.1353,1609.143103,1609.1431,XAASS+5P
S,1,0,1,1,1,5,_H2S,5.0,SAGSU+5P-H2S,1608.153036,1608.153,1609.1608609999998,1609.1609,XAGSU+5P
S,0,0,2,0,2,5,_H2S,5.0,SGGUU+5P-H2S,1608.170794,1608.1708,1609.1786189999998,1609.1786,XGGUU+5P
S,0,1,0,0,3,6,_H2S,5.0,SCUUU+6P-H2S,1609.108847,1609.1088,1610.116672,1610.1167,XCUUU+6P
S,0,0,0,0,4,6,_H2S,5.0,SUUUU+6P-H2S,1610.092863,1610.0929,1611.100688,1611.1007,XUUUU+6P
S,1,3,0,0,0,6,_H2S_H2O,5.0,SACCC+6P-H2S-H2O,1612.157467,1612.1575,1613.165292,1613.1653,XACCC+6P
S,1,1,2,0,0,5,_H2S_H2O,5.0,SACGG+5P-H2S-H2O,1612.20343,1612.2034,1613.211255,1613.2113,XACGG+5P
S,1,2,0,0,1,6,_H2S_H2O,5.0,SACCU+6P-H2S-H2O,1613.141483,1613.1415,1614.149308,1614.1493,XACCU+6P
S,2,0,1,1,0,5,_H2S_H2O,5.0,SAAGS+5P-H2S-H2O,1613.169688,1613.1697,1614.177513,1614.1775,XAAGS+5P
S,1,0,2,0,1,5,_H2S_H2O,5.0,SAGGU+5P-H2S-H2O,1613.187446,1613.1874,1614.1952709999998,1614.1953,XAGGU+5P
S,1,1,0,0,2,6,_H2S_H2O,5.0,SACUU+6P-H2S-H2O,1614.125499,1614.1255,1615.133324,1615.1333,XACUU+6P
S,2,1,1,0,0,5,_H2S,5.0,SAACG+5P-H2S,1614.21908,1614.2191,1615.226905,1615.2269,XAACG+5P
S,1,0,0,0,3,6,_H2S_H2O,5.0,SAUUU+6P-H2S-H2O,1615.109515,1615.1095,1616.11734,1616.1173,XAUUU+6P
S,3,0,0,1,0,5,_H2S,5.0,SAAAS+5P-H2S,1615.185338,1615.1853,1616.193163,1616.1932,XAAAS+5P
S,2,0,1,0,1,5,_H2S,5.0,SAAGU+5P-H2S,1615.203096,1615.2031,1616.210921,1616.2109,XAAGU+5P
S,0,0,1,3,0,5,_H2S,5.0,SGSSS+5P-H2S,1617.080133,1617.0801,1618.0879579999998,1618.088,XGSSS+5P
S,3,0,1,0,0,5,_H2S_H2O,5.0,SAAAG+5P-H2S-H2O,1620.219748,1620.2197,1621.227573,1621.2276,XAAAG+5P
S,0,2,0,2,0,6,_H2S_H2O,5.0,SCCSS+6P-H2S-H2O,1622.06858,1622.0686,1623.076405,1623.0764,XCCSS+6P
S,0,0,2,2,0,5,_H2S_H2O,5.0,SGGSS+5P-H2S-H2O,1622.114543,1622.1145,1623.1223679999998,1623.1224,XGGSS+5P
S,4,0,0,0,0,5,_H2S,5.0,SAAAA+5P-H2S,1622.235398,1622.2354,1623.243223,1623.2432,XAAAA+5P
S,0,1,0,2,1,6,_H2S_H2O,5.0,SCSSU+6P-H2S-H2O,1623.052596,1623.0526,1624.060421,1624.0604,XCSSU+6P
S,0,3,0,1,0,6,_H2S,5.0,SCCCS+6P-H2S,1623.117972,1623.118,1624.125797,1624.1258,XCCCS+6P
S,0,1,2,1,0,5,_H2S,5.0,SCGGS+5P-H2S,1623.163935,1623.1639,1624.17176,1624.1718,XCGGS+5P
S,0,0,0,2,2,6,_H2S_H2O,5.0,SSSUU+6P-H2S-H2O,1624.036612,1624.0366,1625.044437,1625.0444,XSSUU+6P
S,0,2,0,1,1,6,_H2S,5.0,SCCSU+6P-H2S,1624.101988,1624.102,1625.1098129999998,1625.1098,XCCSU+6P
S,1,0,1,2,0,5,_H2S,5.0,SAGSS+5P-H2S,1624.130193,1624.1302,1625.138018,1625.138,XAGSS+5P
S,0,0,2,1,1,5,_H2S,5.0,SGGSU+5P-H2S,1624.147951,1624.148,1625.1557759999998,1625.1558,XGGSU+5P
S,0,1,0,1,2,6,_H2S,5.0,SCSUU+6P-H2S,1625.086004,1625.086,1626.093829,1626.0938,XCSUU+6P
S,0,0,0,1,3,6,_H2S,5.0,SSUUU+6P-H2S,1626.07002,1626.07,1627.077845,1627.0778,XSUUU+6P
S,0,3,1,0,0,6,_H2S_H2O,5.0,SCCCG+6P-H2S-H2O,1628.152382,1628.1524,1629.160207,1629.1602,XCCCG+6P
S,0,1,3,0,0,5,_H2S_H2O,5.0,SCGGG+5P-H2S-H2O,1628.198345,1628.1983,1629.20617,1629.2062,XCGGG+5P
S,1,2,0,1,0,6,_H2S_H2O,5.0,SACCS+6P-H2S-H2O,1629.11864,1629.1186,1630.1264649999998,1630.1265,XACCS+6P
S,0,2,1,0,1,6,_H2S_H2O,5.0,SCCGU+6P-H2S-H2O,1629.136398,1629.1364,1630.144223,1630.1442,XCCGU+6P
S,1,0,2,1,0,5,_H2S_H2O,5.0,SAGGS+5P-H2S-H2O,1629.164603,1629.1646,1630.172428,1630.1724,XAGGS+5P
S,0,0,3,0,1,5,_H2S_H2O,5.0,SGGGU+5P-H2S-H2O,1629.182361,1629.1824,1630.1901859999998,1630.1902,XGGGU+5P
S,1,1,0,1,1,6,_H2S_H2O,5.0,SACSU+6P-H2S-H2O,1630.102656,1630.1027,1631.110481,1631.1105,XACSU+6P
S,0,1,1,0,2,6,_H2S_H2O,5.0,SCGUU+6P-H2S-H2O,1630.120414,1630.1204,1631.128239,1631.1282,XCGUU+6P
S,1,3,0,0,0,6,_H2S,5.0,SACCC+6P-H2S,1630.168032,1630.168,1631.175857,1631.1759,XACCC+6P
S,1,1,2,0,0,5,_H2S,5.0,SACGG+5P-H2S,1630.213995,1630.214,1631.22182,1631.2218,XACGG+5P
S,1,0,0,1,2,6,_H2S_H2O,5.0,SASUU+6P-H2S-H2O,1631.086672,1631.0867,1632.0944969999998,1632.0945,XASUU+6P
S,0,0,1,0,3,6,_H2S_H2O,5.0,SGUUU+6P-H2S-H2O,1631.10443,1631.1044,1632.112255,1632.1123,XGUUU+6P
S,1,2,0,0,1,6,_H2S,5.0,SACCU+6P-H2S,1631.152048,1631.152,1632.1598729999998,1632.1599,XACCU+6P
S,2,0,1,1,0,5,_H2S,5.0,SAAGS+5P-H2S,1631.180253,1631.1803,1632.188078,1632.1881,XAAGS+5P
S,1,0,2,0,1,5,_H2S,5.0,SAGGU+5P-H2S,1631.198011,1631.198,1632.205836,1632.2058,XAGGU+5P
S,1,1,0,0,2,6,_H2S,5.0,SACUU+6P-H2S,1632.136064,1632.1361,1633.143889,1633.1439,XACUU+6P
S,1,0,0,0,3,6,_H2S,5.0,SAUUU+6P-H2S,1633.12008,1633.1201,1634.1279049999998,1634.1279,XAUUU+6P
S,2,2,0,0,0,6,_H2S_H2O,5.0,SAACC+6P-H2S-H2O,1636.1687,1636.1687,1637.176525,1637.1765,XAACC+6P
S,2,0,2,0,0,5,_H2S_H2O,5.0,SAAGG+5P-H2S-H2O,1636.214663,1636.2147,1637.222488,1637.2225,XAAGG+5P
S,2,1,0,0,1,6,_H2S_H2O,5.0,SAACU+6P-H2S-H2O,1637.152716,1637.1527,1638.160541,1638.1605,XAACU+6P
S,2,0,0,0,2,6,_H2S_H2O,5.0,SAAUU+6P-H2S-H2O,1638.136732,1638.1367,1639.1445569999998,1639.1446,XAAUU+6P
S,3,0,1,0,0,5,_H2S,5.0,SAAAG+5P-H2S,1638.230313,1638.2303,1639.238138,1639.2381,XAAAG+5P
S,0,1,0,3,0,6,_H2S_H2O,5.0,SCSSS+6P-H2S-H2O,1639.029753,1639.0298,1640.037578,1640.0376,XCSSS+6P
S,0,0,0,3,1,6,_H2S_H2O,5.0,SSSSU+6P-H2S-H2O,1640.013769,1640.0138,1641.0215939999998,1641.0216,XSSSU+6P
S,0,2,0,2,0,6,_H2S,5.0,SCCSS+6P-H2S,1640.079145,1640.0791,1641.0869699999998,1641.087,XCCSS+6P
S,0,0,2,2,0,5,_H2S,5.0,SGGSS+5P-H2S,1640.125108,1640.1251,1641.132933,1641.1329,XGGSS+5P
S,0,1,0,2,1,6,_H2S,5.0,SCSSU+6P-H2S,1641.063161,1641.0632,1642.070986,1642.071,XCSSU+6P
S,0,0,0,2,2,6,_H2S,5.0,SSSUU+6P-H2S,1642.047177,1642.0472,1643.0550019999998,1643.055,XSSUU+6P
S,0,2,1,1,0,6,_H2S_H2O,5.0,SCCGS+6P-H2S-H2O,1645.113555,1645.1136,1646.1213799999998,1646.1214,XCCGS+6P
S,0,0,3,1,0,5,_H2S_H2O,5.0,SGGGS+5P-H2S-H2O,1645.159518,1645.1595,1646.1673429999998,1646.1673,XGGGS+5P
S,1,1,0,2,0,6,_H2S_H2O,5.0,SACSS+6P-H2S-H2O,1646.079813,1646.0798,1647.087638,1647.0876,XACSS+6P
S,0,1,1,1,1,6,_H2S_H2O,5.0,SCGSU+6P-H2S-H2O,1646.097571,1646.0976,1647.105396,1647.1054,XCGSU+6P
S,0,3,1,0,0,6,_H2S,5.0,SCCCG+6P-H2S,1646.162947,1646.1629,1647.170772,1647.1708,XCCCG+6P
S,0,1,3,0,0,5,_H2S,5.0,SCGGG+5P-H2S,1646.20891,1646.2089,1647.216735,1647.2167,XCGGG+5P
S,1,0,0,2,1,6,_H2S_H2O,5.0,SASSU+6P-H2S-H2O,1647.063829,1647.0638,1648.071654,1648.0717,XASSU+6P
S,0,0,1,1,2,6,_H2S_H2O,5.0,SGSUU+6P-H2S-H2O,1647.081587,1647.0816,1648.0894119999998,1648.0894,XGSUU+6P
S,1,2,0,1,0,6,_H2S,5.0,SACCS+6P-H2S,1647.129205,1647.1292,1648.13703,1648.137,XACCS+6P
S,0,2,1,0,1,6,_H2S,5.0,SCCGU+6P-H2S,1647.146963,1647.147,1648.1547879999998,1648.1548,XCCGU+6P
S,1,0,2,1,0,5,_H2S,5.0,SAGGS+5P-H2S,1647.175168,1647.1752,1648.182993,1648.183,XAGGS+5P
S,0,0,3,0,1,5,_H2S,5.0,SGGGU+5P-H2S,1647.192926,1647.1929,1648.200751,1648.2008,XGGGU+5P
S,1,1,0,1,1,6,_H2S,5.0,SACSU+6P-H2S,1648.113221,1648.1132,1649.121046,1649.121,XACSU+6P
S,0,1,1,0,2,6,_H2S,5.0,SCGUU+6P-H2S,1648.130979,1648.131,1649.138804,1649.1388,XCGUU+6P
S,1,0,0,1,2,6,_H2S,5.0,SASUU+6P-H2S,1649.097237,1649.0972,1650.105062,1650.1051,XASUU+6P
S,0,0,1,0,3,6,_H2S,5.0,SGUUU+6P-H2S,1649.114995,1649.115,1650.1228199999998,1650.1228,XGUUU+6P
S,1,2,1,0,0,6,_H2S_H2O,5.0,SACCG+6P-H2S-H2O,1652.163615,1652.1636,1653.1714399999998,1653.1714,XACCG+6P
S,1,0,3,0,0,5,_H2S_H2O,5.0,SAGGG+5P-H2S-H2O,1652.209578,1652.2096,1653.217403,1653.2174,XAGGG+5P
S,2,1,0,1,0,6,_H2S_H2O,5.0,SAACS+6P-H2S-H2O,1653.129873,1653.1299,1654.137698,1654.1377,XAACS+6P
S,1,1,1,0,1,6,_H2S_H2O,5.0,SACGU+6P-H2S-H2O,1653.147631,1653.1476,1654.155456,1654.1555,XACGU+6P
S,2,0,0,1,1,6,_H2S_H2O,5.0,SAASU+6P-H2S-H2O,1654.113889,1654.1139,1655.121714,1655.1217,XAASU+6P
S,1,0,1,0,2,6,_H2S_H2O,5.0,SAGUU+6P-H2S-H2O,1654.131647,1654.1316,1655.1394719999998,1655.1395,XAGUU+6P
S,2,2,0,0,0,6,_H2S,5.0,SAACC+6P-H2S,1654.179265,1654.1793,1655.18709,1655.1871,XAACC+6P
S,2,0,2,0,0,5,_H2S,5.0,SAAGG+5P-H2S,1654.225228,1654.2252,1655.233053,1655.2331,XAAGG+5P
S,2,1,0,0,1,6,_H2S,5.0,SAACU+6P-H2S,1655.163281,1655.1633,1656.171106,1656.1711,XAACU+6P
S,0,0,0,4,0,6,_H2S_H2O,5.0,SSSSS+6P-H2S-H2O,1655.990926,1655.9909,1656.998751,1656.9988,XSSSS+6P
S,2,0,0,0,2,6,_H2S,5.0,SAAUU+6P-H2S,1656.147297,1656.1473,1657.155122,1657.1551,XAAUU+6P
S,0,1,0,3,0,6,_H2S,5.0,SCSSS+6P-H2S,1657.040318,1657.0403,1658.048143,1658.0481,XCSSS+6P
S,0,0,0,3,1,6,_H2S,5.0,SSSSU+6P-H2S,1658.024334,1658.0243,1659.032159,1659.0322,XSSSU+6P
S,3,1,0,0,0,6,_H2S_H2O,5.0,SAAAC+6P-H2S-H2O,1660.179933,1660.1799,1661.1877579999998,1661.1878,XAAAC+6P
S,3,0,0,0,1,6,_H2S_H2O,5.0,SAAAU+6P-H2S-H2O,1661.163949,1661.1639,1662.171774,1662.1718,XAAAU+6P
S,0,1,1,2,0,6,_H2S_H2O,5.0,SCGSS+6P-H2S-H2O,1662.074728,1662.0747,1663.082553,1663.0826,XCGSS+6P
S,1,0,0,3,0,6,_H2S_H2O,5.0,SASSS+6P-H2S-H2O,1663.040986,1663.041,1664.048811,1664.0488,XASSS+6P
S,0,0,1,2,1,6,_H2S_H2O,5.0,SGSSU+6P-H2S-H2O,1663.058744,1663.0587,1664.0665689999998,1664.0666,XGSSU+6P
S,0,2,1,1,0,6,_H2S,5.0,SCCGS+6P-H2S,1663.12412,1663.1241,1664.131945,1664.1319,XCCGS+6P
S,0,0,3,1,0,5,_H2S,5.0,SGGGS+5P-H2S,1663.170083,1663.1701,1664.177908,1664.1779,XGGGS+5P
S,1,1,0,2,0,6,_H2S,5.0,SACSS+6P-H2S,1664.090378,1664.0904,1665.098203,1665.0982,XACSS+6P
S,0,1,1,1,1,6,_H2S,5.0,SCGSU+6P-H2S,1664.108136,1664.1081,1665.115961,1665.116,XCGSU+6P
S,1,0,0,2,1,6,_H2S,5.0,SASSU+6P-H2S,1665.074394,1665.0744,1666.082219,1666.0822,XASSU+6P
S,0,0,1,1,2,6,_H2S,5.0,SGSUU+6P-H2S,1665.092152,1665.0922,1666.099977,1666.1,XGSUU+6P
S,0,2,2,0,0,6,_H2S_H2O,5.0,SCCGG+6P-H2S-H2O,1668.15853,1668.1585,1669.1663549999998,1669.1664,XCCGG+6P
S,0,0,4,0,0,5,_H2S_H2O,5.0,SGGGG+5P-H2S-H2O,1668.204493,1668.2045,1669.212318,1669.2123,XGGGG+5P
S,1,1,1,1,0,6,_H2S_H2O,5.0,SACGS+6P-H2S-H2O,1669.124788,1669.1248,1670.132613,1670.1326,XACGS+6P
S,0,1,2,0,1,6,_H2S_H2O,5.0,SCGGU+6P-H2S-H2O,1669.142546,1669.1425,1670.150371,1670.1504,XCGGU+6P
S,2,0,0,2,0,6,_H2S_H2O,5.0,SAASS+6P-H2S-H2O,1670.091046,1670.091,1671.098871,1671.0989,XAASS+6P
S,1,0,1,1,1,6,_H2S_H2O,5.0,SAGSU+6P-H2S-H2O,1670.108804,1670.1088,1671.116629,1671.1166,XAGSU+6P
S,0,0,2,0,2,6,_H2S_H2O,5.0,SGGUU+6P-H2S-H2O,1670.126562,1670.1266,1671.1343869999998,1671.1344,XGGUU+6P
S,1,2,1,0,0,6,_H2S,5.0,SACCG+6P-H2S,1670.17418,1670.1742,1671.182005,1671.182,XACCG+6P
S,1,0,3,0,0,5,_H2S,5.0,SAGGG+5P-H2S,1670.220143,1670.2201,1671.227968,1671.228,XAGGG+5P
S,2,1,0,1,0,6,_H2S,5.0,SAACS+6P-H2S,1671.140438,1671.1404,1672.1482629999998,1672.1483,XAACS+6P
S,1,1,1,0,1,6,_H2S,5.0,SACGU+6P-H2S,1671.158196,1671.1582,1672.166021,1672.166,XACGU+6P
S,2,0,0,1,1,6,_H2S,5.0,SAASU+6P-H2S,1672.124454,1672.1245,1673.132279,1673.1323,XAASU+6P
S,1,0,1,0,2,6,_H2S,5.0,SAGUU+6P-H2S,1672.142212,1672.1422,1673.150037,1673.15,XAGUU+6P
S,0,0,0,4,0,6,_H2S,5.0,SSSSS+6P-H2S,1674.001491,1674.0015,1675.009316,1675.0093,XSSSS+6P
S,2,1,1,0,0,6,_H2S_H2O,5.0,SAACG+6P-H2S-H2O,1676.174848,1676.1748,1677.182673,1677.1827,XAACG+6P
S,3,0,0,1,0,6,_H2S_H2O,5.0,SAAAS+6P-H2S-H2O,1677.141106,1677.1411,1678.148931,1678.1489,XAAAS+6P
S,2,0,1,0,1,6,_H2S_H2O,5.0,SAAGU+6P-H2S-H2O,1677.158864,1677.1589,1678.166689,1678.1667,XAAGU+6P
S,3,1,0,0,0,6,_H2S,5.0,SAAAC+6P-H2S,1678.190498,1678.1905,1679.1983229999998,1679.1983,XAAAC+6P
S,0,0,1,3,0,6,_H2S_H2O,5.0,SGSSS+6P-H2S-H2O,1679.035901,1679.0359,1680.043726,1680.0437,XGSSS+6P
S,3,0,0,0,1,6,_H2S,5.0,SAAAU+6P-H2S,1679.174514,1679.1745,1680.182339,1680.1823,XAAAU+6P
S,0,1,1,2,0,6,_H2S,5.0,SCGSS+6P-H2S,1680.085293,1680.0853,1681.093118,1681.0931,XCGSS+6P
S,1,0,0,3,0,6,_H2S,5.0,SASSS+6P-H2S,1681.051551,1681.0516,1682.059376,1682.0594,XASSS+6P
S,0,0,1,2,1,6,_H2S,5.0,SGSSU+6P-H2S,1681.069309,1681.0693,1682.077134,1682.0771,XGSSU+6P
S,4,0,0,0,0,6,_H2S_H2O,5.0,SAAAA+6P-H2S-H2O,1684.191166,1684.1912,1685.198991,1685.199,XAAAA+6P
S,0,1,2,1,0,6,_H2S_H2O,5.0,SCGGS+6P-H2S-H2O,1685.119703,1685.1197,1686.127528,1686.1275,XCGGS+6P
S,1,0,1,2,0,6,_H2S_H2O,5.0,SAGSS+6P-H2S-H2O,1686.085961,1686.086,1687.093786,1687.0938,XAGSS+6P
S,0,0,2,1,1,6,_H2S_H2O,5.0,SGGSU+6P-H2S-H2O,1686.103719,1686.1037,1687.111544,1687.1115,XGGSU+6P
S,0,2,2,0,0,6,_H2S,5.0,SCCGG+6P-H2S,1686.169095,1686.1691,1687.17692,1687.1769,XCCGG+6P
S,0,0,4,0,0,5,_H2S,5.0,SGGGG+5P-H2S,1686.215058,1686.2151,1687.222883,1687.2229,XGGGG+5P
S,1,1,1,1,0,6,_H2S,5.0,SACGS+6P-H2S,1687.135353,1687.1354,1688.1431779999998,1688.1432,XACGS+6P
S,0,1,2,0,1,6,_H2S,5.0,SCGGU+6P-H2S,1687.153111,1687.1531,1688.160936,1688.1609,XCGGU+6P
S,2,0,0,2,0,6,_H2S,5.0,SAASS+6P-H2S,1688.101611,1688.1016,1689.109436,1689.1094,XAASS+6P
S,1,0,1,1,1,6,_H2S,5.0,SAGSU+6P-H2S,1688.119369,1688.1194,1689.127194,1689.1272,XAGSU+6P
S,0,0,2,0,2,6,_H2S,5.0,SGGUU+6P-H2S,1688.137127,1688.1371,1689.144952,1689.145,XGGUU+6P
S,1,1,2,0,0,6,_H2S_H2O,5.0,SACGG+6P-H2S-H2O,1692.169763,1692.1698,1693.177588,1693.1776,XACGG+6P
S,2,0,1,1,0,6,_H2S_H2O,5.0,SAAGS+6P-H2S-H2O,1693.136021,1693.136,1694.143846,1694.1438,XAAGS+6P
S,1,0,2,0,1,6,_H2S_H2O,5.0,SAGGU+6P-H2S-H2O,1693.153779,1693.1538,1694.161604,1694.1616,XAGGU+6P
S,2,1,1,0,0,6,_H2S,5.0,SAACG+6P-H2S,1694.185413,1694.1854,1695.1932379999998,1695.1932,XAACG+6P
S,3,0,0,1,0,6,_H2S,5.0,SAAAS+6P-H2S,1695.151671,1695.1517,1696.159496,1696.1595,XAAAS+6P
S,2,0,1,0,1,6,_H2S,5.0,SAAGU+6P-H2S,1695.169429,1695.1694,1696.177254,1696.1773,XAAGU+6P
S,0,0,1,3,0,6,_H2S,5.0,SGSSS+6P-H2S,1697.046466,1697.0465,1698.054291,1698.0543,XGSSS+6P
S,3,0,1,0,0,6,_H2S_H2O,5.0,SAAAG+6P-H2S-H2O,1700.186081,1700.1861,1701.193906,1701.1939,XAAAG+6P
S,0,0,2,2,0,6,_H2S_H2O,5.0,SGGSS+6P-H2S-H2O,1702.080876,1702.0809,1703.088701,1703.0887,XGGSS+6P
S,4,0,0,0,0,6,_H2S,5.0,SAAAA+6P-H2S,1702.201731,1702.2017,1703.209556,1703.2096,XAAAA+6P
S,0,1,2,1,0,6,_H2S,5.0,SCGGS+6P-H2S,1703.130268,1703.1303,1704.1380929999998,1704.1381,XCGGS+6P
S,1,0,1,2,0,6,_H2S,5.0,SAGSS+6P-H2S,1704.096526,1704.0965,1705.104351,1705.1044,XAGSS+6P
S,0,0,2,1,1,6,_H2S,5.0,SGGSU+6P-H2S,1704.114284,1704.1143,1705.122109,1705.1221,XGGSU+6P
S,0,1,3,0,0,6,_H2S_H2O,5.0,SCGGG+6P-H2S-H2O,1708.164678,1708.1647,1709.172503,1709.1725,XCGGG+6P
S,1,0,2,1,0,6,_H2S_H2O,5.0,SAGGS+6P-H2S-H2O,1709.130936,1709.1309,1710.138761,1710.1388,XAGGS+6P
S,0,0,3,0,1,6,_H2S_H2O,5.0,SGGGU+6P-H2S-H2O,1709.148694,1709.1487,1710.156519,1710.1565,XGGGU+6P
S,1,1,2,0,0,6,_H2S,5.0,SACGG+6P-H2S,1710.180328,1710.1803,1711.1881529999998,1711.1882,XACGG+6P
S,2,0,1,1,0,6,_H2S,5.0,SAAGS+6P-H2S,1711.146586,1711.1466,1712.154411,1712.1544,XAAGS+6P
S,1,0,2,0,1,6,_H2S,5.0,SAGGU+6P-H2S,1711.164344,1711.1643,1712.172169,1712.1722,XAGGU+6P
S,2,0,2,0,0,6,_H2S_H2O,5.0,SAAGG+6P-H2S-H2O,1716.180996,1716.181,1717.188821,1717.1888,XAAGG+6P
S,3,0,1,0,0,6,_H2S,5.0,SAAAG+6P-H2S,1718.196646,1718.1966,1719.204471,1719.2045,XAAAG+6P
S,0,0,2,2,0,6,_H2S,5.0,SGGSS+6P-H2S,1720.091441,1720.0914,1721.099266,1721.0993,XGGSS+6P
S,0,0,3,1,0,6,_H2S_H2O,5.0,SGGGS+6P-H2S-H2O,1725.125851,1725.1259,1726.133676,1726.1337,XGGGS+6P
S,0,1,3,0,0,6,_H2S,5.0,SCGGG+6P-H2S,1726.175243,1726.1752,1727.1830679999998,1727.1831,XCGGG+6P
S,1,0,2,1,0,6,_H2S,5.0,SAGGS+6P-H2S,1727.141501,1727.1415,1728.149326,1728.1493,XAGGS+6P
S,0,0,3,0,1,6,_H2S,5.0,SGGGU+6P-H2S,1727.159259,1727.1593,1728.167084,1728.1671,XGGGU+6P
S,1,0,3,0,0,6,_H2S_H2O,5.0,SAGGG+6P-H2S-H2O,1732.175911,1732.1759,1733.183736,1733.1837,XAGGG+6P
S,2,0,2,0,0,6,_H2S,5.0,SAAGG+6P-H2S,1734.191561,1734.1916,1735.199386,1735.1994,XAAGG+6P
S,0,0,3,1,0,6,_H2S,5.0,SGGGS+6P-H2S,1743.136416,1743.1364,1744.144241,1744.1442,XGGGS+6P
S,0,0,4,0,0,6,_H2S_H2O,5.0,SGGGG+6P-H2S-H2O,1748.170826,1748.1708,1749.178651,1749.1787,XGGGG+6P
S,1,0,3,0,0,6,_H2S,5.0,SAGGG+6P-H2S,1750.186476,1750.1865,1751.194301,1751.1943,XAGGG+6P
S,0,0,4,0,0,6,_H2S,5.0,SGGGG+6P-H2S,1766.181391,1766.1814,1767.189216,1767.1892,XGGGG+6P
0,0,1,0,0,0,1,_H2O,1.0,C-H2O,207.064392,207.0644,208.072217,208.0722,C
0,0,0,0,0,1,1,_H2O,1.0,U-H2O,208.048408,208.0484,209.056233,209.0562,U
0,0,0,0,1,0,1,_H2O,1.0,S-H2O,224.02556500000003,224.0256,225.03339000000003,225.0334,S
0,0,1,0,0,0,1,,1.0,C,225.07495700000004,225.075,226.08278200000004,226.0828,C
0,0,0,0,0,1,1,,1.0,U,226.05897300000004,226.059,227.06679800000003,227.0668,U
0,1,0,0,0,0,1,_H2O,1.0,A-H2O,231.07562499999995,231.0756,232.08344999999994,232.0834,A
0,0,0,0,1,0,1,,1.0,S,242.03612999999996,242.0361,243.04395499999995,243.044,S
0,0,0,1,0,0,1,_H2O,1.0,G-H2O,247.07054000000005,247.0705,248.07836500000005,248.0784,G
0,1,0,0,0,0,1,,1.0,A,249.08619,249.0862,250.09401499999998,250.094,A
0,0,0,1,0,0,1,,1.0,G,265.081105,265.0811,266.08893,266.0889,G
0,0,1,0,0,0,2,_H2O,1.0,C+P-H2O,287.03072499999996,287.0307,288.03855,288.0386,C+P
0,0,0,0,0,1,2,_H2O,1.0,U+P-H2O,288.01474099999996,288.0147,289.022566,289.0226,U+P
0,0,0,0,1,0,2,_H2O,1.0,S+P-H2O,303.991898,303.9919,304.999723,304.9997,S+P
0,0,1,0,0,0,2,,1.0,C+P,305.04129,305.0413,306.04911500000003,306.0491,C+P
0,0,0,0,0,1,2,,1.0,U+P,306.025306,306.0253,307.033131,307.0331,U+P
0,1,0,0,0,0,2,_H2O,1.0,A+P-H2O,311.041958,311.042,312.04978300000005,312.0498,A+P
0,0,0,0,1,0,2,,1.0,S+P,322.00246300000003,322.0025,323.01028800000006,323.0103,S+P
0,0,0,1,0,0,2,_H2O,1.0,G+P-H2O,327.036873,327.0369,328.04469800000004,328.0447,G+P
0,1,0,0,0,0,2,,1.0,A+P,329.05252299999995,329.0525,330.060348,330.0603,A+P
0,0,0,1,0,0,2,,1.0,G+P,345.04743799999994,345.0474,346.05526299999997,346.0553,G+P
0,0,1,0,0,0,3,_H2O,1.0,C+2P-H2O,366.99705800000004,366.9971,368.00488300000006,368.0049,C+2P
0,0,0,0,0,1,3,_H2O,1.0,U+2P-H2O,367.98107400000004,367.9811,368.98889900000006,368.9889,U+2P
0,0,0,0,1,0,3,_H2O,1.0,S+2P-H2O,383.95823099999996,383.9582,384.966056,384.9661,S+2P
0,0,1,0,0,0,3,,1.0,C+2P,385.00762299999997,385.0076,386.015448,386.0154,C+2P
0,0,0,0,0,1,3,,1.0,U+2P,385.99163899999996,385.9916,386.999464,386.9995,U+2P
0,1,0,0,0,0,3,_H2O,1.0,A+2P-H2O,391.008291,391.0083,392.016116,392.0161,A+2P
0,0,0,0,1,0,3,,1.0,S+2P,401.968796,401.9688,402.976621,402.9766,S+2P
0,0,0,1,0,0,3,_H2O,1.0,G+2P-H2O,407.003206,407.0032,408.011031,408.011,G+2P
0,1,0,0,0,0,3,,1.0,A+2P,409.018856,409.0189,410.02668100000005,410.0267,A+2P
0,0,0,1,0,0,3,,1.0,G+2P,425.013771,425.0138,426.02159600000005,426.0216,G+2P
0,0,2,0,0,0,2,_H2O,2.0,CC+P-H2O,512.105682,512.1057,513.113507,513.1135,CC+P
0,0,1,0,0,1,2,_H2O,2.0,CU+P-H2O,513.089698,513.0897,514.097523,514.0975,CU+P
0,0,0,0,0,2,2,_H2O,2.0,UU+P-H2O,514.073714,514.0737,515.081539,515.0815,UU+P
